Life_Expectancy,Population,Smoking_2021,Country,1990,Relative Change,2021,Absolute Change,Age,Cigarettes_Per_Day,Current Male,Former Male,Current Female,Former Female,Total Change (Female),Due to Ageing (Female),Due to Prevalence Changes (Female),Due to Population Growth (Female),Female Morbidity,Male Morbidity
59.104069017053476,,,,,,,,34,19,14,32,21,5,-8.848538216047988,-1.4956715137806005,-0.46119378174910697,0.41957010044794507,270709.12266951974,55626.081857171615
86.31125852281872,,,,,,,,76,1,15,29,16,17,-1.1672639857377618,-3.5739709865979297,-4.562915960644581,-0.03554953932534688,181953.0270739052,161028.2512938516
62.283716775831216,,,,,,,,66,12,26,19,27,18,-5.8517434447864805,-1.8461478991368967,-0.3175333434488712,0.04064725238277145,179407.4570994918,245339.05459880008
72.96628319676175,,,,,,,,19,5,34,13,20,29,-6.127255885751587,-2.721752252800613,-0.8723257923979215,0.9504890705679172,194469.27036022727,220011.51409356747
80.05142573278017,,,,,,,,19,4,13,18,7,29,-3.403097270695257,-2.5899133011153372,-1.0434464284366656,0.9315408877685742,237328.8387856086,208789.24721598375
67.4761995653555,,,,,,,,45,0,13,22,34,12,-5.579665790688765,-1.2111171981242101,-3.995443301572388,-0.5694619084283314,291172.6197071152,277388.8571093006
73.40600019099858,,,,,,,,71,20,28,30,29,12,-3.5176653119215393,-3.5904082220137417,-0.9744039562266753,0.6222091326106363,68390.83855394142,54508.002456307506
84.35181549190051,,,,,,,,40,20,9,21,26,31,-9.385537098692126,-3.409801941527401,-0.7493363265748156,-0.6055146676659664,63358.65059775429,189261.89654805855
75.64402987893266,,,,,,,,54,5,21,22,13,34,-1.8627665627777255,-0.37679104435681676,-3.5542483277292454,-0.5729250442320972,284387.5843518346,246837.21210242677
73.55550629674353,,,,,,,,49,5,13,9,33,16,-0.5949604712059742,-4.718878525745139,-0.23869960818838099,0.35218606832915356,182468.90637955154,185333.8456753168
53.152146051795384,,,,,,,,50,15,21,24,19,5,-3.5123461384061407,-2.571828507933298,-4.750699268004179,-0.1899978028249032,203725.75364173402,130973.8881450948
60.662777472597774,,,,,,,,18,3,28,24,9,15,-0.45434071141189314,-0.4359959979606911,-4.250453733764302,0.8630888142130404,170605.90039868222,84062.64127299446
80.46920127650012,,,,,,,,36,10,25,13,27,12,-8.485676856300367,-1.9481849609092148,-2.3120943097424282,-0.8219805302079823,73414.36315186863,271890.7679540478
75.69950305341382,,,,,,,,79,8,23,15,17,14,-5.225838105196463,-2.26796462893934,-2.1210376443884513,0.023051281618986064,242022.34460466664,167690.59809690074
77.21466273785074,,,,,,,,19,2,31,28,18,34,-3.981932660545527,-3.751279103853224,-1.7742495834954832,0.8370430608862425,236806.1612721467,269528.7992464254
76.35396932214897,,,,,,,,70,18,11,26,24,23,-4.182633525788133,-3.2836225546777587,-4.915154353422667,0.8082273209590103,127925.830373203,196463.0306082921
82.89756528375374,,,,,,,,61,7,27,5,19,15,-5.985382209109567,-0.739757920976535,-0.19816612688934843,-0.6869415731685176,126559.8113071001,218548.0291537502
67.38600075044877,,,,,,,,43,4,13,22,20,11,-6.619155906337387,-2.2039093411577095,-4.77705953632928,-0.26672459980708707,259460.34522637964,251065.2885946125
71.20499958789301,,,,,,,,49,3,11,10,27,15,-8.731759774495812,-2.4262890312161005,-4.284690236382988,0.2382428000933925,68089.31443533166,214788.8861500336
59.713256668709164,,,,,,,,23,5,17,31,17,21,-6.082575494377219,-4.502101432299855,-4.929927412369715,-0.6812102304571956,270276.28708914143,149513.71016973443
57.21977416563624,,,,,,,,49,1,15,6,21,5,-8.373391848945149,-4.919859217724384,-2.1657078335295266,0.9360443440914774,114165.4224739786,178408.34598216275
53.56259284411942,,,,,,,,72,19,18,19,27,30,-2.6563432350778164,-0.18157405656475412,-0.33866558039513883,0.8294986574553207,198246.1869388735,250761.38116896997
61.14836501000153,,,,,,,,21,10,23,33,12,33,-7.9116906450541,-3.1150691635657917,-1.670264169597679,-0.6660996419310616,283998.5447504445,143412.57409324605
85.52561815489642,,,,,,,,72,3,15,30,25,25,-9.414346947154662,-1.9839346895024783,-0.8867126575978634,-0.7576890774780292,219530.6253841616,147030.36419212428
54.47272932183962,,,,,,,,28,14,17,25,6,25,-4.476338621827657,-4.601424634063575,-4.9335939827071,-0.8291830343834694,153607.45311675913,73922.5290145003
66.96464014422803,,,,,,,,73,5,18,18,9,12,-4.047702672805984,-1.584428571384767,-2.2899235076013698,0.8188873280732623,222383.5522263538,278646.10880543693
57.06854676353842,,,,,,,,76,16,17,9,10,27,-1.2808693871949455,-0.3371664564701957,-2.7021851124723906,-0.6127523804090784,135994.90907909255,72759.07873636043
63.99026036996639,,,,,,,,34,5,5,10,16,28,-4.230183875823181,-2.1216737350129016,-2.5051602788960348,-0.16743014291129055,119314.60408729654,212052.29436213896
71.6969379235202,,,,,,,,80,18,12,10,22,10,-6.545191462765542,-4.369423388122947,-4.6389340733240605,-0.10229726869599398,299170.81948366994,153298.6197006994
62.99884126794992,,,,,,,,55,1,16,34,34,26,-1.9698811847367956,-2.0913923626326163,-1.5778231946534627,0.1980220884271351,237697.55779494692,151404.8475638606
80.89664865016461,,,,,,,,41,14,23,26,26,22,-4.597211068125789,-1.1682639344767383,-2.483897925706828,-0.8565293125051501,211179.9943454544,219887.95914317097
85.33978120849567,,,,,,,,22,10,16,34,26,10,-9.207197153688082,-2.9679173171299067,-1.1742557506936802,-0.5464827651989681,138822.41080482968,66773.43315746968
47.50904271944061,,,,,,,,69,7,12,22,5,9,-4.3414943968675335,-0.6008112602926605,-2.5735468296914235,0.8629807738378521,62290.20728876204,198426.44573785865
63.17007669648877,,,,,,,,51,18,12,18,34,17,-0.9198145457833764,-1.7565852332131775,-4.25309181886784,0.816820214537139,57764.2190087889,243007.9464930887
70.59142122272422,,,,,,,,23,12,33,14,21,23,-6.036873745017795,-0.503755408553987,-1.7587152296108899,0.5625812948113844,188545.3138621997,257053.18947164854
81.2611702601538,,,,,,,,39,11,25,18,34,26,-7.036741981001999,-1.8824734437633142,-4.138068189474168,-0.9611975087635691,240508.18025976277,92632.59734844381
65.45755724846738,,,,,,,,28,4,17,17,15,12,-8.5653054298198,-4.343560139975879,-0.6380271832259252,-0.3459864630077958,184344.79761096378,274354.7625195434
69.8006460475419,,,,,,,,80,5,16,34,14,13,-8.485544780646427,-3.4515414444740546,-1.9344188046537925,0.2559174706858156,260196.26798477865,214036.52296186055
58.432557749480516,,,,,,,,65,3,33,7,23,21,-5.672285156581811,-3.9910252587377153,-4.213980582215228,-0.4496195764530486,58356.63327330541,270463.70020517067
54.672041477376546,,,,,,,,33,18,20,34,18,7,-4.043201758384704,-0.45586751141568804,-0.18830971259396634,0.8191733901075546,141688.019106485,171320.17927754956
84.45384689582934,,,,,,,,50,19,5,10,30,23,-9.193845948303982,-1.1979996635625865,-2.408172683323397,0.26777892366488376,109267.59779354451,185508.3362743005
51.75930126107063,,,,,,,,26,0,17,33,14,15,-0.6043141097483424,-1.61800815544997,-4.635507740641725,-0.8561865653671088,161818.2420392805,279759.56925716775
93.28619008421566,,,,,,,,77,19,30,12,19,28,-2.4486638255480404,-3.495168401841892,-1.865835477924664,0.8180111776714061,68094.09829853062,274977.385838668
77.25151399381741,,,,,,,,76,16,11,16,32,21,-4.133760817163373,-4.079776139748932,-3.734005464935949,0.9155333163524451,288532.9103927681,162040.2183422505
76.79973075516756,,,,,,,,23,11,32,17,23,25,-1.7156132906100918,-1.2177445600554409,-0.9815327406134875,-0.844575163216549,105813.85026734023,118603.15790892043
75.7546866749443,,,,,,,,33,14,30,15,8,23,-9.198132431878868,-2.6292102706046014,-0.910889632169047,0.06472046972262979,280576.9438708962,148292.60864106604
67.47314311999037,,,,,,,,46,0,9,16,6,6,-5.231611222668756,-3.8710522392468545,-0.10526322072669103,-0.3932714355716591,156473.28875917045,146941.08213243744
73.9208452970087,,,,,,,,20,13,12,5,13,12,-3.699068731383366,-1.9168901091736243,-2.4906523448774815,-0.21432184703719526,296381.03331380454,121716.71874569848
68.11103312215525,,,,,,,,37,5,29,21,14,23,-1.7134709388171068,-4.79833073930774,-2.7252156013613145,-0.6406975640893162,188514.5958650527,117144.90108324164
75.5307327644048,,,,,,,,77,4,31,20,32,11,-2.165304399507323,-3.3691487293587326,-1.232621972767597,0.1561442040248251,282708.21604395186,265265.73411992984
69.66313473091284,,,,,,,,76,10,18,15,15,32,-7.229307502866003,-2.6572150270443267,-4.337646718290367,0.9159587064977812,51337.24717355571,67465.48017116543
60.496518168982654,,,,,,,,53,3,27,17,18,31,-0.591198304407957,-4.260208329452971,-2.265422431034379,0.006145200543218099,237059.70154522502,219402.79552489854
61.294273837382434,,,,,,,,36,12,34,22,11,21,-8.756541585691297,-0.07672761204580247,-2.2687619993457453,-0.8341708372110377,275762.6632756288,93205.01286411307
60.15727624707496,,,,,,,,43,10,17,15,27,10,-1.248663813788479,-3.9545131770519286,-4.552634385948064,0.24000266695481676,84930.14174473852,136126.4733485158
79.7090073193431,,,,,,,,20,2,19,32,19,23,-0.2905975039538138,-4.348234349783672,-2.910079572465432,-0.31955401109748593,74031.46293303787,65385.75853370922
63.82553387540902,,,,,,,,80,0,27,16,26,28,-8.228464767773744,-3.982325630565518,-0.7335760071639905,0.7118503791825956,156143.1517964889,117493.40921386551
50.878968389151396,,,,,,,,36,5,21,10,23,10,-2.7793393579621473,-1.1546943342013787,-0.7192318900266983,-0.13064370336705955,283419.72653323377,242105.26777931052
73.96838665848806,,,,,,,,37,17,19,13,26,32,-9.597144812220016,-2.872471703640786,-4.503811675401595,-0.6143207821155088,185596.6400476097,271253.83113681467
85.14517562589582,,,,,,,,49,9,24,20,19,6,-5.9457717486084505,-2.17292030123731,-4.546395586260846,-0.6177887546177101,181864.11593043304,105381.78797559175
77.73083189177527,,,,,,,,24,4,22,8,34,10,-4.837167008023259,-4.894954215068196,-3.6865226149903236,0.5375283614423207,85281.52957483046,165886.95981473045
63.96676434778288,,,,,,,,69,9,22,7,32,27,-4.193547740903659,-4.827843457133428,-0.6261696872300329,-0.4688248033852802,50197.377773304695,167581.01198430161
54.13188284404911,,,,,,,,58,11,6,32,28,9,-0.6406275175144049,-2.7708722508649193,-4.355487074632506,0.534466788318446,252535.0226863653,268393.82643993356
68.6573189664249,,,,,,,,50,1,8,20,12,23,-3.2774931270580527,-0.9167237839918823,-1.4000159868627686,-0.5882253784668012,71893.64074655955,240699.76321895135
68.40776121903289,,,,,,,,57,12,34,28,15,24,-5.18722048780763,-0.5738056064621739,-4.494171901934484,-0.3566272625973812,208462.454683831,178269.3045920125
60.30800389686234,,,,,,,,56,7,5,31,33,8,-1.9032496373411067,-4.566467162021799,-1.8843107312608733,-0.06902605512060123,278654.1136287979,217686.80011794335
75.51037302242537,,,,,,,,35,1,8,30,13,26,-0.4946717904559108,-2.308184489494886,-3.219663504404276,0.8863916993869014,102162.97828960775,261838.7634773417
88.46626500830473,,,,,,,,57,19,22,34,19,30,-9.779338513177091,-0.4338515686036475,-1.055430185170665,0.8634628495076493,216318.2090592277,52384.73850638624
72.22282717458285,,,,,,,,18,0,9,29,5,21,-0.17478727743961286,-3.060136228010568,-3.831547755873182,-0.5862562491554244,69674.64417687737,150722.50776251213
71.60476206998845,,,,,,,,28,4,23,16,34,15,-9.138678609363197,-0.8521708428581567,-1.803990853050201,-0.2835619175138544,200938.78595940323,276810.79181926965
60.62771951166177,,,,,,,,45,8,19,15,5,8,-1.8561322073123865,-4.331521728002819,-3.821587327120575,-0.7012012230924554,90982.93023830069,235078.25771098785
83.97414703060372,,,,,,,,74,16,32,9,23,30,-7.196652474485875,-0.3230275516610064,-1.4316985844392311,0.01997015862699425,233988.3901287945,185710.34358351867
69.24855833189983,,,,,,,,42,8,12,29,7,17,-8.678203422461282,-1.2428834123434869,-0.6316098271962565,-0.07883489861066684,125307.82369847705,182411.13175878336
64.21036744805829,,,,,,,,67,10,24,22,14,24,-5.601443602861651,-0.29332803606549174,-4.3659910043662,0.8015203249014649,165847.75220116155,136942.52440110943
70.63688393651616,,,,,,,,40,14,21,23,12,30,-3.5604342055238645,-1.6169138322374677,-0.6670215570224824,0.8600107555821452,199857.6355069054,180130.13341037865
74.7196133324661,,,,,,,,48,5,5,27,19,21,-6.19048154976525,-3.182980340002865,-2.0321237279285103,-0.23286521798541582,92818.35266655989,213845.79986586332
71.39215408644903,,,,,,,,47,2,16,27,14,13,-9.454345917173011,-0.3090941373763876,-4.364447545664881,-0.016524113962021136,235409.4546544052,154590.75960719827
82.06153395670592,,,,,,,,59,16,30,10,5,8,-4.005388603412834,-3.622166118454108,-2.86229072320144,0.7924724982922662,125660.08515920363,228538.2865980435
73.83971552546862,,,,,,,,52,4,23,26,33,27,-0.9759672388932525,-3.3391373896913374,-4.195698532574511,0.6134156154901229,215592.96497818836,265308.05681509647
67.16058189117466,,,,,,,,24,11,19,22,22,32,-6.167846340527483,-1.4959579099912985,-1.4982605556671524,-0.9926873773107014,89570.76267484341,88671.21204621528
74.0119221632689,,,,,,,,77,17,13,30,6,18,-7.83667222369173,-1.1734185023730688,-1.2056593279102517,-0.359880871632835,222029.41480158755,162886.75570435612
74.99637101125957,,,,,,,,33,13,11,10,23,23,-5.574226540671846,-0.3529825807542313,-4.471017398636005,-0.1564515161277482,82047.01820261544,152005.02282127028
57.03624080736158,,,,,,,,43,20,6,8,17,30,-9.51637288951219,-3.9759879547189527,-2.4693007365267783,-0.5405674326335366,156339.12406749593,221866.20101243202
81.49419728263715,,,,,,,,65,10,33,16,26,32,-1.7951241551972519,-1.0100098239038804,-0.9268747198704137,-0.6008567682081225,111801.51843471921,112466.86631448234
66.99095980638641,,,,,,,,74,8,13,23,5,7,-1.7365918904981328,-1.3072697330151826,-0.31918479224501795,-0.9244309868086407,237093.81235704565,210062.72873806907
67.2467677649457,,,,,,,,69,1,14,33,6,18,-4.119995365703716,-4.6810272187320106,-2.4324106662911498,0.28673945013952107,115508.75112671865,269372.31043287204
77.51375987075946,,,,,,,,77,11,6,31,33,12,-6.468971110616105,-3.0638842939489654,-0.248603881942965,-0.4749794190336687,270429.32659884903,154532.89994840568
77.47165224259581,,,,,,,,66,2,23,33,20,28,-2.0021663555421663,-3.586172714699507,-2.321555147719851,-0.8953056431373738,272955.0528516532,277753.924994805
62.991683211339144,,,,,,,,19,2,15,6,19,31,-4.453129752116328,-3.477547878229848,-3.0290475270004604,-0.5380413789438727,99110.32880569645,298290.9347333696
78.02901618145685,,,,,,,,18,0,17,21,17,32,-1.7406769144998382,-0.08526560222649593,-0.7589843572355228,0.6038279056722531,203461.48625193106,76523.01248698801
64.39551848510476,,,,,,,,65,7,14,15,20,5,-3.6854120741697933,-1.7861129326003606,-2.5350864477095545,0.7029783632930933,71929.41042999108,108263.29699621466
88.19573046698656,,,,,,,,79,7,18,15,21,14,-2.155945267872027,-1.411619211032502,-2.6404874471773847,-0.033867509613394686,147884.2749004073,287594.9378705233
61.71806018734236,,,,,,,,29,10,22,25,25,22,-4.014370067822401,-0.11691181342495405,-2.5484375529508583,-0.16785865918262766,228330.43237531808,289581.9216203467
72.39477461705897,,,,,,,,22,8,23,20,33,20,-5.858589317843338,-3.1139910877118067,-0.7660749906512727,0.9557073870035635,214855.81171247907,74426.81884668962
62.17982363092393,,,,,,,,54,4,26,6,33,12,-0.42054140073862456,-0.99079915773597,-0.8402922915597397,-0.5988706808238602,206175.167351652,53749.62509428417
92.22695629135075,,,,,,,,49,13,13,6,11,5,-4.588861751211553,-2.827345183477523,-2.982400037798944,-0.569281434290783,120635.2159156109,90275.00581410556
57.62179055912884,,,,,,,,76,2,29,27,28,16,-3.949104814594616,-0.6523316409251017,-3.3335007006473747,-0.4162656459272005,144506.23735860048,299003.19584556203
75.24362747252911,,,,,,,,72,20,11,12,30,12,-7.795123605852508,-4.096712293443484,-2.5403598798043534,-0.6544853634378254,75736.53617507155,94999.90415267172
62.650895855222004,,,,,,,,26,4,32,17,21,28,-3.743492105727235,-0.26156911467860233,-2.136137451314455,-0.24126880359162683,229755.70510840026,175636.90168050578
66.45892358552013,,,,,,,,58,4,7,14,11,20,-4.283923505170561,-3.9061414579456017,-3.8083139468600153,0.8216684539795076,175972.19919781838,262104.43160762778
74.53537833745176,,,,,,,,52,18,24,12,17,22,-8.151616020529751,-3.3688974650953423,-1.030224576422047,0.23069568125714857,227191.40808641366,55100.40267205158
82.24584437626143,,,,,,,,36,13,10,34,9,8,-9.404129026468564,-1.2190388294660974,-2.5675861713378856,-0.1761069027754727,112235.88119921819,201122.24556461486
86.23396562299045,,,,,,,,65,3,31,8,30,10,-3.956406802852289,-3.0312242921729666,-3.329772257900202,0.8688215891424296,131109.55715876655,119256.36221740609
54.630520399736795,,,,,,,,33,12,25,19,21,16,-2.3630773064967947,-1.9589431161677666,-4.465895035180047,-0.9030715350483554,133553.83431502868,265583.7291099329
72.67751224364463,,,,,,,,20,9,6,34,7,31,-4.765986290779917,-2.7771324946528573,-3.8057741979819655,-0.5794476441962773,56435.60243680405,120865.28731601979
84.59493603383521,,,,,,,,37,17,33,5,11,13,-7.732273746803543,-1.2881503145510909,-0.2535941412200815,0.13177721020351796,135261.96820765588,221688.93007047722
53.146890612380595,,,,,,,,41,7,10,15,30,19,-3.334780233069651,-3.858343738156946,-3.474501565902367,0.23110524638635832,250826.14337950837,218554.90811184922
73.14383494054847,,,,,,,,71,7,7,11,21,20,-9.198942733903978,-4.707710063815615,-4.155703553164823,-0.9208849868747737,274324.62393743463,105373.38721491
69.97916202579816,,,,,,,,73,6,20,21,11,28,-5.581662951980454,-3.500353012634669,-2.696636041725034,-0.19392248418573566,179554.57890898187,58699.79996708753
74.14541814379788,,,,,,,,50,7,34,31,25,16,-8.366332416015798,-2.6284566756578487,-3.4645612831987567,0.29830792966174546,163875.42380480506,152312.3934463493
62.276959746735244,,,,,,,,41,13,12,24,5,28,-8.155409489401166,-4.159899739036607,-4.824203748644029,0.3961410928068032,57706.15467484256,122298.28799146743
55.6438117178656,,,,,,,,69,18,6,28,21,27,-7.9770605084179635,-3.2260135517180566,-3.3842739136029136,0.2762798050325386,269801.08439634566,252244.43740342715
50.86893574820975,,,,,,,,28,5,21,22,34,18,-6.132929429560221,-3.0000849085321573,-2.279456880302657,-0.3588735512781509,53252.55335646818,250091.04711383634
79.76383953462103,,,,,,,,66,0,13,26,21,17,-9.488497943796023,-4.713040781558632,-2.2414381399001653,-0.812959752804181,286187.5200525529,164255.98804815637
81.04049136483354,,,,,,,,25,14,34,33,15,29,-6.022065590709018,-2.0834637590789775,-3.2172053941155565,-0.1457751071613318,172304.06217202265,201628.05633080474
73.02685348995986,,,,,,,,53,0,16,26,29,6,-4.882925528852992,-0.5782828601435623,-2.763486218736997,-0.742491125263889,135483.62339368166,201064.8789967313
64.65851650311903,,,,,,,,55,16,7,16,31,7,-5.167057150336748,-4.2412854352347376,-0.17241040882616776,0.8952473170413342,281054.608710665,256789.53710690583
53.769541065342544,,,,,,,,57,0,15,13,33,30,-6.172158995969594,-2.0109599329924297,-3.113257613848442,-0.049658267954743485,56097.74827752418,156250.6035307994
75.63345462505023,,,,,,,,37,14,5,9,7,28,-1.6085339192924746,-1.6763039754457685,-3.708865933700085,-0.36548165128626486,195356.2237172718,118861.66994762726
58.992207171633154,,,,,,,,79,1,27,14,19,34,-8.54673307579496,-2.9033265979035585,-3.7826647796661996,0.5326081422378002,187233.1311248344,116258.72953513687
62.88701375239462,,,,,,,,52,13,17,8,33,26,-4.943032562186261,-1.4945120631786502,-2.7111769364793292,-0.004102814835472257,104830.10030284552,184048.06982055103
64.13435920437281,,,,,,,,65,20,19,9,25,14,-9.379585830434458,-2.94634228254494,-1.20239925641528,-0.3799319519750999,157221.85783755264,162287.05068305315
68.02464774303031,,,,,,,,79,7,30,32,15,13,-9.288443211220903,-2.4768135601128254,-3.970059079057634,0.6239354847816034,213066.00148594254,160030.19274623404
62.40959552791352,,,,,,,,42,7,9,32,30,30,-4.261341503229037,-4.963234777227865,-1.4535193642961595,0.734304302002244,231782.7992204819,72784.33477242681
70.33458770992303,,,,,,,,52,18,25,14,32,24,-4.33981575112179,-1.5413994293265558,-4.894250883252918,0.346016332577354,50179.214676644944,229650.9351725489
63.78181699493609,,,,,,,,42,6,34,15,20,12,-1.2196648715554304,-1.693286605276378,-2.90533511008027,-0.9060711551846654,284213.3575227538,103434.17199547768
77.01373064839223,,,,,,,,46,18,21,25,29,14,-4.4212632433992685,-4.807995613368277,-1.1206746739860658,0.1326457603330642,91131.3430982031,99238.40755218035
80.31062913988053,,,,,,,,35,5,29,28,26,23,-0.40208979595149863,-3.1587494630243347,-3.306335221127843,0.5265898239945632,108395.1085555898,153189.58006934836
71.08542676028438,,,,,,,,63,5,27,14,32,7,-9.513051516000703,-0.10484079604166308,-2.181314492773003,-0.7269939758328356,115868.36142346206,106944.58540445036
74.62626335381103,,,,,,,,35,2,28,32,13,28,-9.01992315219259,-2.896317187156916,-3.975103835870446,-0.5426584972307933,59455.03413800883,195964.56682700384
91.1785594962589,,,,,,,,19,6,29,12,28,9,-9.559341384296186,-2.490272974340791,-1.2900230443691383,0.7649902101362729,80763.03089758122,142865.83483361788
58.273967431386836,,,,,,,,71,18,10,6,28,7,-8.147231496664599,-0.4503492092014074,-4.738604483656202,-0.9597565562938519,296587.4807360405,162227.93064819754
57.665318987198944,,,,,,,,52,7,32,27,5,30,-4.587298890583219,-1.4136906206712179,-0.7372867756224979,0.505454275651952,128804.18434432152,184292.3304010072
76.94997900776875,,,,,,,,33,9,25,12,33,31,-3.5442781857257195,-2.0896493443788824,-4.00901806789166,-0.05245341497115419,78825.27258476234,100883.88062045121
89.46542837514765,,,,,,,,78,19,26,20,29,20,-9.544148420513313,-1.0109765932946373,-0.6280098414583462,-0.10645568232078628,76747.81529365583,88937.90571638245
67.39501438061278,,,,,,,,58,14,15,31,26,21,-0.5402911015440068,-0.6781686677201337,-3.2373537934974133,-0.9858069350102256,229864.99191749297,270105.4757184012
87.26833842218761,,,,,,,,53,14,22,26,20,19,-1.5783462334961893,-2.7155596413136656,-1.386582127627567,0.6387964619329856,263642.1660081602,158430.92570785526
70.9643371879349,,,,,,,,50,0,8,9,13,7,-7.033875178429069,-2.624458175340823,-3.4038735110690577,-0.28035019872686706,114238.07487711747,153023.40240813477
63.19112717960918,,,,,,,,21,19,7,31,23,16,-9.228124697735321,-3.069745321740821,-0.4704416438267618,0.08153126260108579,55227.37808380874,58903.03756821037
60.09307611362297,,,,,,,,50,6,17,29,16,13,-8.301129267809428,-0.1664692999076971,-4.366814372408128,0.35460137267131886,105772.50461133895,174494.0756468483
76.29413584886788,,,,,,,,31,3,27,33,23,25,-8.730555862450274,-1.5141687285482481,-4.107401053637006,0.4052591528758316,64128.92269918934,188542.43040275003
60.850409322173036,,,,,,,,38,5,13,7,26,16,-8.767162207010532,-4.583884668959638,-2.5348493742059883,0.9119601176521446,75848.73415751038,189710.21773866663
70.81276842767028,,,,,,,,65,0,25,16,13,30,-4.814383113342661,-0.6852018834349076,-4.590307804809269,0.0626799064732182,157877.0299619106,226757.79233072107
85.83465025384093,,,,,,,,37,4,10,17,11,19,-7.541525575065997,-2.5972002958186597,-4.02009907649119,-0.20056089805114485,107479.59271540814,94370.45874775294
66.9321960712863,,,,,,,,73,0,30,17,18,6,-6.4186028347085555,-4.656230467887562,-0.2811680889399284,0.9074072529834158,178986.46963135584,113055.78355765471
83.14009474643899,,,,,,,,25,3,34,14,33,27,-0.10494666615677595,-2.2514137241834447,-0.11755169426056433,0.28422047005104223,113373.43831429759,252682.61630760317
57.85456510273593,,,,,,,,24,1,32,8,23,22,-3.156857510746552,-2.9141786051214895,-3.1187033533478905,-0.40369928744688877,285134.3252757369,286792.6542108485
64.660908986832,,,,,,,,20,9,16,13,23,24,-0.5101933295299865,-0.6112529756868756,-0.38356989493032145,-0.7470715091928577,276485.9919815661,83983.18684183016
55.92855973785083,,,,,,,,34,4,6,26,6,16,-8.574434449668844,-3.9800269819530634,-2.2758766216328414,0.6851090029303626,191701.52625261652,174412.38862630454
70.72996755973358,,,,,,,,50,9,7,28,13,27,-6.178605251674307,-0.8676769525390853,-3.6512876706311648,-0.27563679441169686,138605.99799684656,103544.06318489672
77.80078179716583,,,,,,,,65,0,7,27,17,8,-4.452681967176457,-2.2115565440727365,-1.488006394597007,0.3209394427288623,145286.72050868388,65018.29208874561
70.75187087606186,,,,,,,,29,5,32,31,19,27,-9.23241938111262,-4.726948483932655,-1.705490967125714,-0.05836716126820374,152963.07078612424,131375.83453153385
82.27050059970152,,,,,,,,76,12,16,6,7,20,-9.958125563720422,-0.14077349337257683,-0.05437340445633332,-0.6021404404099233,231894.830533736,85921.90629605319
62.5082075937087,,,,,,,,68,14,19,23,15,27,-3.295656662030825,-2.436923779484,-3.6747635629535838,0.20337321724093016,162909.74887970946,227483.26835856156
72.25342753689067,,,,,,,,39,3,13,5,25,20,-3.5818048319856466,-3.5456157288420878,-1.639702486691323,-0.8786338620986354,264182.48662647436,183431.3534178611
64.72530676386144,,,,,,,,72,12,27,29,18,5,-5.892111900003883,-2.6529657900537096,-4.739881224852765,-0.17331508025761555,286023.6964825911,85958.61774757772
73.61676585423655,,,,,,,,39,19,12,33,34,26,-5.103559239679674,-0.7107110824125549,-4.431769806516403,0.09322987932734206,133986.53834473348,52310.39710137859
75.03736046212425,,,,,,,,63,14,15,11,29,29,-5.845569994079104,-3.4754843780746825,-4.980408125244534,-0.12790605176284187,190173.62034392002,252039.2622560532
75.82395959984063,,,,,,,,47,7,20,21,12,6,-9.759949551551111,-4.036618017566498,-0.0026965947016339697,0.49734435050198167,73764.13420814111,94048.60154106189
59.29405661764398,,,,,,,,55,4,30,7,22,34,-6.646283937825376,-4.3546437653455925,-0.988631514262611,0.6558499090906249,100117.26194158975,201554.16055519148
61.10253898213431,,,,,,,,55,14,31,24,23,7,-8.229177446027101,-3.5107030080489436,-1.066384926332296,0.5424861480663561,153366.44167754002,134230.4782691864
62.95712291808811,,,,,,,,62,3,29,24,20,30,-9.015758108986313,-1.0997595647997827,-2.4513696235591014,-0.9223741043763958,101550.67897544472,196371.4845787589
67.61119252133403,,,,,,,,68,11,26,25,6,25,-0.4327956611065016,-2.6418681740236916,-3.4996645854728,-0.6117424591080556,269140.1226971794,128913.406745581
70.8718640420643,,,,,,,,71,12,8,34,12,29,-4.006402749578344,-3.8625919815323,-4.24367857768662,0.07321501852754864,89571.56401477451,71734.89017306354
77.08089121856676,,,,,,,,25,1,32,7,26,24,-2.7134371576339733,-4.169075001951254,-3.5766263057676815,0.8696440808876025,163915.205388273,105737.50213943841
61.51901300660768,,,,,,,,44,18,5,7,10,21,-6.846362567338825,-3.3363526174481044,-3.1201438903543046,0.6699135501042337,201424.81011496892,97014.6416197689
53.989807022982475,,,,,,,,44,18,28,21,16,24,-6.0685287050598475,-0.30037813557145565,-1.2184495150985297,0.6850690167036033,222965.97704021112,157004.83810991095
91.5574316320679,,,,,,,,51,3,11,11,19,26,-7.630760061032765,-3.284866437049878,-2.301691055484238,-0.3935836124806502,145767.3424316267,214570.94585653933
58.685469793475704,,,,,,,,38,3,6,31,29,25,-9.030343290345753,-0.059379620226823526,-4.612581867222587,-0.14110420584259487,267274.76718118216,115951.5187365894
78.36323722995552,,,,,,,,47,10,28,30,12,34,-8.209683625584162,-2.573847721173219,-4.9098549552054385,-0.0585881053681252,192079.7877694814,53017.483825154486
70.31266877248675,,,,,,,,50,4,32,18,8,33,-2.024859547035142,-4.1041804085492455,-4.488339102329684,-0.6852568333001792,159876.94511188794,179734.34106618923
72.5130564080638,,,,,,,,45,19,9,21,19,5,-3.2245419481622415,-0.5442995410324531,-2.947506431513103,-0.9378637395110874,66810.15851300916,201439.87233974301
